TIME,birga_x,birga_y,rates_x,rates_y,valin_x,valin_y,valout_y,start,step,back,profit,perc,res_birga1,res_birga2,timer
08:11:48,live,alfa,2.39e-06,2.45e-06,BTC,PZM,BTC,0.00383246,1600.3166340585776,0.0039129498537360426,8.048985373604323e-05,2.1002137983447504,True,True,1590653508762.0
08:11:47,live,alfa,0.0222,0.0224,USD,PZM,USD,84.5136715483197,3799.3234948265504,84.93497633145182,0.4213047831321149,0.4985048873320321,True,True,1590653507809.0
07:56:36,live,alfa,0.0222,0.0224,USD,PZM,USD,17.183882598236906,772.6502687000003,17.27626873515672,0.09238613691981357,0.5376324959837222,True,True,1590652596379.0
07:56:02,live,alfa,0.02219,0.0224,USD,PZM,USD,168.2835297171673,7570.129050141801,169.2662115424,0.9826818252326746,0.5839441488327821,True,True,1590652562641.0
04:08:43,hot,live,2.37e-06,2.41e-06,BTC,PZM,BTC,0.000303179374953,127.66845,0.0003070668308383233,3.887455885323304e-06,1.282229665499493,7684179204,True,1590638923201.0
01:18:45,live,alfa,2.29e-06,2.33e-06,BTC,PZM,BTC,0.0007179996444683589,312.9111403692,0.0007276277016569221,9.628057188563264e-06,1.3409557041901232,True,True,1590628725525.0
01:18:42,live,alfa,2.29e-06,2.33e-06,BTC,PZM,BTC,0.0007179996444683589,312.9111403692,0.0007276277016569221,9.628057188563264e-06,1.3409557041901232,True,True,1590628722489.0
19:47:18,live,hot,2.26e-06,2.33e-06,BTC,PZM,BTC,0.00022000219413599996,97.1518,0.0002259118702594811,5.9096761234810286e-06,2.6861896294669725,True,7673043396,1590608838984.0
19:46:46,live,alfa,0.01993,0.0215,USD,PZM,USD,65.54461003849369,3282.83199816315,70.45407063336765,4.909460594873963,7.4902583019270175,True,True,1590608806676.0
19:46:43,live,alfa,0.01993,0.0215,USD,PZM,USD,74.01549745515958,3707.10029799645,79.55944939800727,5.543951942847683,7.490258301927036,True,True,1590608803691.0
15:12:49,live,hot,0.0225,0.02271869,USD,PZM,USDT,2.80650192525,124.48445,2.8224786720264468,0.015976746776446667,0.5692761737558217,True,7666885898,1590592369454.0
14:57:32,hot,live,2.41e-06,2.47e-06,BTC,PZM,BTC,0.00017475170930699994,72.36635,0.00017838810828343314,3.6363989764331664e-06,2.080894653822711,7666550570,True,1590591452554.0
14:57:29,hot,live,2.41e-06,2.47e-06,BTC,PZM,BTC,0.00017475170930699994,72.36635,0.00017838810828343314,3.6363989764331664e-06,2.080894653822711,7666549638,True,1590591449989.0
14:06:43,live,hot,0.02165,0.02183223,USD,PZM,USDT,9.798581334992107,451.777163,9.845580885769104,0.04699955077699869,0.4796566887612261,True,7665433343,1590588403757.0
14:06:40,live,hot,0.0215,0.02227104,USD,PZM,USDT,2.42368767495,112.50465,2.500594371592814,0.0769066966428138,3.1731273562052653,True,7665432063,1590588400804.0
14:06:37,live,hot,0.0215,0.02271869,USD,PZM,USDT,2.20053574742,102.1666,2.3169208562128167,0.11638510879281715,5.2889442459306535,True,7665430936,1590588397911.0
14:05:55,alfa,hot,0.0223,0.023,USD,PZM,USDT,24.985432626378998,1120.42298773,25.67720757636255,0.6917749499835502,2.768713115070064,True,7665415700,1590588355359.0
14:04:49,live,hot,0.02316,0.02340481,USD,PZM,USDT,3.2652385169664,140.7328,3.2879062135835486,0.02266769661714952,0.6942125820017934,True,7665391327,1590588289446.0
14:04:40,alfa,hot,0.0223,0.02317308,USD,PZM,USDT,7.628133514580999,342.06876747,7.898327345060887,0.2701938304798901,3.5420700222855412,True,7665388091,1590588280214.0
14:04:27,alfa,hot,0.0223,0.02271869,USD,PZM,USDT,95.874815251188,4299.31906956,97.32421464922938,1.4493993980413933,1.511762389574392,True,7665383547,1590588267818.0
14:02:08,alfa,hot,0.0223,0.02294363,USD,PZM,USDT,20.727352794071,929.47770377,21.24902718383859,0.5216743897675897,2.5168404038397667,True,7665332459,1590588128566.0
12:53:53,hot,live,2.36e-06,2.4e-06,BTC,PZM,BTC,0.00016809091881599995,71.08279999999998,0.00017025820359281436,2.167284776814402e-06,1.2893526860822335,7663826621,True,1590584033303.0
12:53:50,hot,live,2.36e-06,2.4e-06,BTC,PZM,BTC,0.00016809091881599995,71.08279999999998,0.00017025820359281436,2.167284776814402e-06,1.2893526860822335,7663825677,True,1590584030530.0
12:53:47,hot,live,2.36e-06,2.4e-06,BTC,PZM,BTC,0.0004270271676359999,180.58255,0.00043253305389221553,5.505886256215602e-06,1.2893526860822226,7663824558,True,1590584027623.0
12:18:57,hot,alfa,0.02080008,0.0212,USDT,PZM,USD,29.230017899783824,1402.7589510549499,29.68505666037626,0.4550387605924335,1.5567515632475846,7663052430,True,1590581937465.0
12:18:55,hot,alfa,0.02080008,0.0212,USDT,PZM,USD,60.564823146331555,2905.94725,61.48311546906188,0.9182923227303236,1.5162139919266733,7663051591,True,1590581935481.0
12:18:54,live,alfa,0.02135,0.0215,USD,PZM,USD,39.30166692004351,1837.1531840321,39.41995354959096,0.1182866295474554,0.300971024430341,True,True,1590581934901.0
12:17:53,hot,alfa,0.02080007,0.0212,USDT,PZM,USD,62.25752964957601,2987.7624185,63.2267551129966,0.9692254634205923,1.5568003884445696,7663028498,True,1590581873425.0
12:17:50,hot,alfa,0.02080006,0.0212,USDT,PZM,USD,41.617149064450146,1997.2237,42.265065322419645,0.6479162579694844,1.5568492136885508,7663027491,True,1590581870891.0
09:47:10,live,alfa,2.26e-06,2.3e-06,BTC,PZM,BTC,0.0028825843525716608,1272.9339341545501,0.0029219042400753146,3.9319887503652926e-05,1.3640498488300674,True,True,1590572830648.0
09:40:42,live,hot,0.02102,0.02119101,USD,PZM,USDT,43.0239729597414,2043.1132381,43.21784094600667,0.1938679862652677,0.4506045651494686,True,7659490407,1590572442854.0
09:40:37,live,hot,0.02087,0.02119101,USD,PZM,USDT,41.875176794224025,2002.8719170000002,42.36661890783207,0.491442113608052,1.1735881522913074,True,7659488172,1590572437013.0
09:36:16,live,hot,2.34e-06,2.38e-06,BTC,PZM,BTC,0.00043868915906399996,187.0998,0.00044440870658682624,5.719547522826344e-06,1.3037813688010294,True,7659391214,1590572176254.0
08:55:15,alfa,hot,0.0209,0.02119013,USD,PZM,USDT,40.561405609999966,1940.7308225380764,40.97668957763506,0.4152839676350908,1.0238401785876647,True,7658474449,1590569715121.0
08:55:07,alfa,hot,0.0209,0.021191,USD,PZM,USDT,200.90960828625998,9612.99587428075,202.97559238887953,2.0659841026195243,1.0283152310345798,True,7658471554,1590569707141.0
08:50:47,hot,live,2.48e-06,2.52e-06,BTC,PZM,BTC,0.00019397038644,78.05775,0.0001963129041916168,2.342517751616766e-06,1.2076677242386,7658375309,True,1590569447444.0
08:44:16,hot,live,2.48e-06,2.52e-06,BTC,PZM,BTC,0.000187764323088,75.5603,0.00019003189221556885,2.2675691275688547e-06,1.207667724238596,7658234676,True,1590569056629.0
08:43:15,hot,live,2.5e-06,2.54e-06,BTC,PZM,BTC,0.000203286261,81.15220000000002,0.00020571515768463082,2.428896684630746e-06,1.194815956908542,7658212707,True,1590568995788.0
08:42:48,hot,live,2.46e-06,2.51e-06,BTC,PZM,BTC,0.0001846804336199999,74.92349999999998,0.00018768261976047896,3.0021861404790568e-06,1.6256113772487573,7658202837,True,1590568968812.0
08:24:30,hot,live,2.51e-06,2.55e-06,BTC,PZM,BTC,0.006342972112479001,2522.03645,0.006418356235029941,7.538412255094027e-05,1.188466876633928,7657808179,True,1590567870589.0
08:23:38,hot,live,2.51e-06,2.55e-06,BTC,PZM,BTC,0.00017714807447100002,70.43605000000002,0.00017925342065868268,2.1053461876826543e-06,1.1884668766339368,7657789970,True,1590567818459.0
08:17:36,alfa,hot,0.0209,0.0211901,USD,PZM,USDT,11.955186300134,572.0241931669999,12.077610333469751,0.12242403333575425,1.0240244715750022,True,7657657613,1590567456851.0
08:16:52,alfa,hot,0.0209,0.0212,USD,PZM,USDT,68.050563722031,3256.0403351655,68.77953689359153,0.7289731715605257,1.0712228256303549,True,7657641152,1590567412891.0
08:16:47,alfa,hot,0.0209,0.02140204,USD,PZM,USDT,6.414251402691,306.90504449549996,6.544746181994411,0.1304947793034108,2.0344506492006804,True,7657638985,1590567407041.0
08:16:41,alfa,hot,0.0209,0.02150204,USD,PZM,USDT,16.273228095047,778.6233538299997,16.681881675657813,0.4086535806108138,2.5112017002649503,True,7657636790,1590567401291.0
08:10:18,alfa,hot,0.0215,0.02183222,USD,PZM,USDT,8.93544385011,415.60203954,9.040938488486725,0.10549463837672413,1.1806312047434044,True,7657494635,1590567018856.0
08:10:14,alfa,hot,0.0215,0.02183222,USD,PZM,USDT,23.737625729595,1104.0866362485,24.017879546223803,0.2802538166288002,1.1806312047434149,True,7657493063,1590567014648.0
08:10:08,alfa,hot,0.0215,0.02183222,USD,PZM,USDT,23.74236472455,1104.3070546185002,24.01308555829042,0.2707208337404197,1.1402437662853768,True,7657490978,1590567008892.0
08:10:03,alfa,hot,0.0215,0.02183222,USD,PZM,USDT,23.74236472455,1104.3070546185002,24.01308555829042,0.2707208337404197,1.1402437662853768,True,7657488841,1590567003358.0
08:02:26,live,alfa,0.021759999999999998,0.0219,USD,PZM,USD,9.86457512355383,452.52071655,9.8923973771661,0.027822253612269414,0.2820420876094065,True,True,1590566546283.0
07:59:49,live,hot,0.02176,0.022,USD,PZM,USDT,14.41666292374578,661.34005315,14.523339158814132,0.10667623506835257,0.7399509555893509,True,7657261160,1590566389468.0
07:59:43,live,hot,0.021759999999999998,0.022000000000000002,USD,PZM,USDT,19.611386060185602,899.6392,19.75650069874226,0.14511463855666307,0.7399509555893661,True,7657258669,1590566383540.0
07:59:38,live,hot,0.02176,0.022,USD,PZM,USDT,19.665198645504006,901.9277,19.802803792415173,0.137605146911163,0.6997394198335405,True,7657256947,1590566378919.0
07:59:32,live,hot,0.021759999999999998,0.02205054,USD,PZM,USDT,9.963380581696,457.05325000000005,10.06016267843382,0.09678209673782057,0.9713780974664524,True,7657254653,1590566372692.0
07:59:28,live,alfa,0.02161,0.0218,USD,PZM,USD,60.07521754687368,2774.9780865,60.3858277956678,0.31061024879412,0.5170355788587305,True,True,1590566368282.0
