index,birga_x,valin_x,valout_x,direction_x,rates_x,volume_x,Com_x,birga_y,valin_y,valout_y,direction_y,rates_y,volume_y,Com_y,Bal1,Bal2,volume,Vol1,Vol2,Vol3,Vol4,profit,percent
58,live,USD,PZM,buy,0.01998,399.8,0.18,live,PZM,USD,sell,0.019,505.73219865,0.18,673.7146578751751,3412.91078305,399.8,8.0023824072,399.8,399.8,7.58252684,-0.41985556720000083,-5.246632138227278
59,live,USD,PZM,buy,0.01998,399.8,0.18,live,PZM,USD,sell,0.0188,517.99586549,0.18,673.7146578751751,3412.91078305,399.8,8.0023824072,399.8,399.8,7.502710767999999,-0.49967163920000157,-6.2440360104564725
60,live,USD,PZM,buy,0.01999,607.1981694,0.18,alfa,PZM,USD,sell,0.0197,67826.64946802,0.2,673.3776320333167,13015.23511546,607.1981694,12.159739610799999,607.1981694,607.1981694,11.9378803293,-0.22185928149999867,-1.8245397401680246
61,live,USD,PZM,buy,0.01999,607.1981694,0.18,alfa,PZM,USD,sell,0.0196,76296.03717617999,0.2,673.3776320333167,13015.23511546,607.1981694,12.159739610799999,607.1981694,607.1981694,11.877281952,-0.2824576587999985,-2.3228923302693603
62,live,USD,PZM,buy,0.01999,607.1981694,0.18,live,PZM,USD,sell,0.01951,100.0,0.18,673.3776320333167,3412.91078305,100.0,2.0025982,100.0,100.0,1.9474882,-0.05510999999999999,-2.751924974265931
63,live,USD,PZM,buy,0.01999,607.1981694,0.18,live,PZM,USD,sell,0.0195,200.0,0.18,673.3776320333167,3412.91078305,200.0,4.0051964,200.0,200.0,3.89298,-0.11221639999999988,-2.8017702203067962
64,live,USD,PZM,buy,0.01999,607.1981694,0.18,live,PZM,USD,sell,0.01921,300.7781740000001,0.18,673.3776320333167,3412.91078305,300.778174,6.0233782985,300.778174,300.778174,5.7675484148,-0.2558298836999997,-4.2472823558784105
65,live,USD,PZM,buy,0.01999,607.1981694,0.18,live,PZM,USD,sell,0.019,505.73219865,0.18,673.3776320333167,3412.91078305,505.73219865,10.127783907000001,505.73219865,505.73219865,9.591615733200001,-0.5361681738000001,-5.29403252205468
66,live,USD,PZM,buy,0.01999,607.1981694,0.18,live,PZM,USD,sell,0.0188,517.99586549,0.18,673.3776320333167,3412.91078305,517.99586549,10.373375878400001,517.99586549,517.99586549,9.7207932911,-0.6525825873000013,-6.2909374436035215
67,live,USD,PZM,buy,0.02,707.1981694,0.18,alfa,PZM,USD,sell,0.0197,67826.64946802,0.2,673.0409432173001,13015.23511546,673.0409432173001,13.485048338299999,673.0409432173001,673.0409432173001,13.2323887682,-0.25265957009999873,-1.8736274706735712
68,live,USD,PZM,buy,0.02,707.1981694,0.18,alfa,PZM,USD,sell,0.0196,76296.03717617999,0.2,673.0409432173001,13015.23511546,673.0409432173001,13.485048338299999,673.0409432173001,673.0409432173001,13.1652192821,-0.3198290561999979,-2.3717308842833362
69,live,USD,PZM,buy,0.02,707.1981694,0.18,live,PZM,USD,sell,0.01951,100.0,0.18,673.0409432173001,3412.91078305,100.0,2.0036,100.0,100.0,1.9474882,-0.056111800000000045,-2.8005490117788003
70,live,USD,PZM,buy,0.02,707.1981694,0.18,live,PZM,USD,sell,0.0195,200.0,0.18,673.0409432173001,3412.91078305,200.0,4.0072,200.0,200.0,3.89298,-0.11421999999999999,-2.8503693351966457
71,live,USD,PZM,buy,0.02,707.1981694,0.18,live,PZM,USD,sell,0.01921,300.7781740000001,0.18,673.0409432173001,3412.91078305,300.778174,6.026391494299999,300.778174,300.778174,5.7675484148,-0.2588430794999992,-4.295158715540191
72,live,USD,PZM,buy,0.02,707.1981694,0.18,live,PZM,USD,sell,0.019,505.73219865,0.18,673.0409432173001,3412.91078305,505.73219865,10.1328503322,505.73219865,505.73219865,9.591615733200001,-0.5412345989999992,-5.341385506110487
73,live,USD,PZM,buy,0.02,707.1981694,0.18,live,PZM,USD,sell,0.0188,517.99586549,0.18,673.0409432173001,3412.91078305,517.99586549,10.378565161000001,517.99586549,517.99586549,9.7207932911,-0.6577718699000012,-6.337791975057786
74,live,USD,PZM,buy,0.02004,764.36167468,0.18,alfa,PZM,USD,sell,0.0197,67826.64946802,0.2,671.6975481210579,13015.23511546,671.6975481211,13.485048338299999,671.6975481211,671.6975481211,13.2059768146,-0.279071523699999,-2.069488493470097
75,live,USD,PZM,buy,0.02004,764.36167468,0.18,alfa,PZM,USD,sell,0.0196,76296.03717617999,0.2,671.6975481210579,13015.23511546,671.6975481211,13.485048338299999,671.6975481211,671.6975481211,13.1389413993,-0.34610693899999845,-2.5665976889158904
76,live,USD,PZM,buy,0.02004,764.36167468,0.18,live,PZM,USD,sell,0.01951,100.0,0.18,671.6975481210579,3412.91078305,100.0,2.0076072,100.0,100.0,1.9474882,-0.06011899999999981,-2.994559891994799
77,live,USD,PZM,buy,0.02004,764.36167468,0.18,live,PZM,USD,sell,0.0195,200.0,0.18,671.6975481210579,3412.91078305,200.0,4.0152144,200.0,200.0,3.89298,-0.12223439999999952,-3.044280773649336
78,live,USD,PZM,buy,0.02004,764.36167468,0.18,live,PZM,USD,sell,0.01921,300.7781740000001,0.18,671.6975481210579,3412.91078305,300.778174,6.0384442773,300.778174,300.778174,5.7675484148,-0.27089586249999975,-4.486186343034812
79,live,USD,PZM,buy,0.02004,764.36167468,0.18,live,PZM,USD,sell,0.019,505.73219865,0.18,671.6975481210579,3412.91078305,505.73219865,10.1531160328,505.73219865,505.73219865,9.591615733200001,-0.5615002995999987,-5.530324855798478
80,live,USD,PZM,buy,0.02004,764.36167468,0.18,live,PZM,USD,sell,0.0188,517.99586549,0.18,671.6975481210579,3412.91078305,517.99586549,10.3993222913,517.99586549,517.99586549,9.7207932911,-0.6785290002000011,-6.52474248987988
81,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,alfa,PZM,BTC,sell,2.04e-06,580.47170963,0.2,1236.601895734597,13015.23511546,580.47170963,0.0012247953,580.47170963,579.3107662107,0.0011794304,-4.5364900000000085e-05,-3.7038760681070615
82,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,alfa,PZM,BTC,sell,2.03e-06,29322.50119141,0.2,1236.601895734597,13015.23511546,1236.6018957346,0.00260923,1236.6018957346,1234.1286919431,0.0025002707,-0.00010895930000000015,-4.175917799504074
83,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,alfa,PZM,BTC,sell,2.02e-06,76575.23881517,0.2,1236.601895734597,13015.23511546,1236.6018957346,0.00260923,1236.6018957346,1234.1286919431,0.0024879541,-0.00012127589999999999,-4.64795744338368
84,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,hot,PZM,BTC,sell,2.08e-06,71.71,0.06,1236.601895734597,19469.8532381,71.71,0.0001513081,71.71,71.56658,0.0001487692,-2.53889999999999e-06,-1.6779670090365226
85,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,hot,PZM,BTC,sell,2.07e-06,77.14999999999998,0.06,1236.601895734597,19469.8532381,77.15,0.0001627865,77.15,76.9957,0.00015928549999999998,-3.5010000000000195e-06,-2.1506697422697947
86,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,hot,PZM,BTC,sell,2.06e-06,418.25,0.06,1236.601895734597,19469.8532381,418.25,0.0008825075,418.25,417.4135,0.0008593559,-2.3151599999999997e-05,-2.6233884697863754
87,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,hot,PZM,BTC,sell,2.05e-06,1492.98,0.06,1236.601895734597,19469.8532381,1236.6018957346,0.00260923,1236.6018957346,1234.1286919431,0.0025284457999999997,-8.078420000000048e-05,-3.0960934835181444
88,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,hot,PZM,BTC,sell,2.04e-06,1760.54,0.06,1236.601895734597,19469.8532381,1236.6018957346,0.00260923,1236.6018957346,1234.1286919431,0.002516112,-9.311800000000011e-05,-3.5687923257052887
89,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,live,PZM,BTC,sell,2.03e-06,100.0,0.18,1236.601895734597,3412.91078305,100.0,0.000211,100.0,99.8,0.0002022293,-8.770700000000007e-06,-4.156729857819909
