2020/06/16 18:31:59 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:31:59 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:31:59 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:31:59 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:32:01 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:32:01 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:32:01 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:32:01 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:32:01 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:32:14 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:32:14 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:32:14 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:32:14 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:32:14 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:32:27 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:32:27 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:32:27 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:32:27 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:32:27 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:32:41 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:32:41 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:32:41 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:32:41 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:32:41 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:32:48 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:32:48 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:32:48 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:32:48 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:32:48 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:32:55 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:32:55 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:32:55 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:32:55 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:32:55 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:33:11 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:33:11 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:33:11 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:33:11 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:33:11 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:33:24 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:33:24 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:33:24 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:33:24 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:33:24 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:33:38 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:33:38 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:33:38 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:33:38 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:33:38 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:33:42 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:33:42 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:33:42 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:33:42 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:33:42 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:33:55 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:33:55 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:33:55 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:33:55 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:33:55 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:34:10 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:34:10 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:34:10 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:34:10 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:34:10 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:34:25 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:34:25 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:34:25 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:34:25 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:34:25 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:34:25 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:34:25 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:34:25 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:34:25 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:34:25 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:34:40 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:34:40 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:34:40 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:34:40 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:34:40 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:34:53 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:34:53 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:34:53 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:34:53 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:34:53 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:35:09 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:35:09 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:35:09 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:35:09 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:35:09 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:35:14 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:35:14 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:35:14 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:35:14 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:35:14 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:35:24 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:35:24 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:35:24 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:35:24 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:35:24 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:35:37 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:35:37 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:35:37 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:35:37 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:35:37 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:35:59 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:35:59 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:35:59 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:35:59 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:35:59 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:36:03 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:36:03 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:36:03 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:36:03 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:36:03 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:36:19 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:36:19 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:36:19 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:36:19 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:36:19 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:36:34 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:36:34 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:36:34 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:36:34 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:36:34 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:36:44 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:36:44 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:36:44 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:36:44 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:36:44 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:36:49 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:36:49 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:36:49 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:36:49 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:36:49 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:37:04 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:37:04 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:37:04 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:37:04 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:37:04 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:37:18 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:37:18 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:37:18 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:37:18 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:37:18 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:37:30 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:37:30 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:37:30 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:37:30 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:37:30 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:37:40 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:37:40 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:37:40 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:37:40 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:37:40 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:37:53 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:37:53 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:37:53 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:37:53 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:37:53 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:38:17 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:38:17 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:38:17 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:38:17 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:38:17 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:38:21 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:38:21 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:38:21 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:38:21 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:38:21 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:38:32 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:38:32 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:38:32 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:38:32 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:38:32 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:38:49 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:38:49 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:38:49 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:38:49 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:38:49 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:39:04 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:39:04 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:39:04 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:39:04 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:39:04 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:39:09 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:39:09 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:39:09 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:39:09 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:39:09 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:39:22 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:39:22 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:39:22 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:39:22 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:39:22 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:39:38 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:39:38 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:39:38 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:39:38 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:39:38 callbacks,line: 131     INFO | Finish updating records
2020/06/16 18:39:52 callbacks,line: 116     INFO | Logger object created successfully..
2020/06/16 18:39:52 callbacks,line: 125     INFO | Start reading database
2020/06/16 18:39:52 callbacks,line: 128    DEBUG | Records: {'john': 55, 'tom': 66}
2020/06/16 18:39:52 callbacks,line: 129     INFO | Updating records ...
2020/06/16 18:39:52 callbacks,line: 131     INFO | Finish updating records
